employee_id,full_name,name,city,skillset,years_exp,expected_salary,linkedin_url
E1875,Anaya Yadav,Employee_1875,Pune,"Tableau, Deep Learning, Java",0,3.0,https://www.linkedin.com/in/anaya-yadav
E1876,Riya Chauhan,Employee_1876,Bangalore,"JavaScript, Java, C++",5,11.83,https://www.linkedin.com/in/riya-chauhan
E1877,Nisha Mehta,Employee_1877,Bangalore,"SQL, Node.js, Deep Learning",5,13.45,https://www.linkedin.com/in/nisha-mehta
E1878,Saanvi Yadav,Employee_1878,Chennai,"SQL, Python",6,17.01,https://www.linkedin.com/in/saanvi-yadav
E1879,Saanvi Singh,Employee_1879,Delhi,"Data Analysis, Node.js, Python, C++, SQL",0,4.44,https://www.linkedin.com/in/saanvi-singh
E1880,Anaya Sharma,Employee_1880,Bangalore,"Data Analysis, Machine Learning",1,6.54,https://www.linkedin.com/in/anaya-sharma
E1881,Vihaan Chauhan,Employee_1881,Pune,"Kubernetes, Python, AWS, SQL, JavaScript, Tableau",2,7.45,https://www.linkedin.com/in/vihaan-chauhan
E1882,Aditi Joshi,Employee_1882,Hyderabad,"JavaScript, Machine Learning",2,7.72,https://www.linkedin.com/in/aditi-joshi
E1883,Kunal Joshi,Employee_1883,Bangalore,"Data Analysis, SQL",7,12.19,https://www.linkedin.com/in/kunal-joshi
E1884,Pooja Verma,Employee_1884,Pune,"Power BI, Kubernetes",0,5.36,https://www.linkedin.com/in/pooja-verma
E1885,Om Sharma,Employee_1885,Bangalore,"Kubernetes, C++, Java",9,16.95,https://www.linkedin.com/in/om-sharma
E1886,Saanvi Gowda,Employee_1886,Chennai,"Python, SQL, Java, Deep Learning",0,4.36,https://www.linkedin.com/in/saanvi-gowda
E1887,Ira Kapoor,Employee_1887,Bangalore,"Kubernetes, React, Tableau, Java",0,5.12,https://www.linkedin.com/in/ira-kapoor
E1888,Vihaan Gowda,Employee_1888,Hyderabad,"Data Analysis, Deep Learning, Kubernetes, C++, Docker, Power BI",10,23.41,https://www.linkedin.com/in/vihaan-gowda
E1889,Ishaan Gowda,Employee_1889,Hyderabad,"SQL, Tableau",7,15.53,https://www.linkedin.com/in/ishaan-gowda
E1890,Saanvi Reddy,Employee_1890,Delhi,"Data Analysis, Python, Docker, C++, Deep Learning, JavaScript",0,4.11,https://www.linkedin.com/in/saanvi-reddy
E1891,Rohan Bose,Employee_1891,Pune,"Power BI, Data Analysis, Docker",8,16.3,https://www.linkedin.com/in/rohan-bose
E1892,Riya Patel,Employee_1892,Bangalore,"Deep Learning, SQL",5,15.26,https://www.linkedin.com/in/riya-patel
E1893,Tara Sharma,Employee_1893,Hyderabad,"Power BI, Docker, Deep Learning",10,15.77,https://www.linkedin.com/in/tara-sharma
E1894,Anaya Chauhan,Employee_1894,Bangalore,"React, Deep Learning, Kubernetes, Java, AWS",0,3.0,https://www.linkedin.com/in/anaya-chauhan
E1895,Harsh Chauhan,Employee_1895,Pune,"Java, Tableau",6,16.3,https://www.linkedin.com/in/harsh-chauhan
E1896,Neha Sharma,Employee_1896,Bangalore,"Node.js, Power BI, C++, Docker",7,12.61,https://www.linkedin.com/in/neha-sharma
E1897,Krisha Yadav,Employee_1897,Pune,"Node.js, SQL, Data Analysis",5,12.37,https://www.linkedin.com/in/krisha-yadav
E1898,Meera Patel,Employee_1898,Delhi,"SQL, AWS, Power BI, Docker",5,9.06,https://www.linkedin.com/in/meera-patel
E1899,Zoya Kapoor,Employee_1899,Chennai,"AWS, Data Analysis, React",8,17.8,https://www.linkedin.com/in/zoya-kapoor
E1900,Neha Mehta,Employee_1900,Bangalore,"Docker, Deep Learning, Python, SQL",0,5.99,https://www.linkedin.com/in/neha-mehta
E1901,Neha Iyer,Employee_1901,Mumbai,"AWS, SQL, Node.js, JavaScript",7,13.71,https://www.linkedin.com/in/neha-iyer
E1902,Neha Joshi,Employee_1902,Pune,"Kubernetes, Deep Learning, JavaScript, Machine Learning, AWS",2,6.22,https://www.linkedin.com/in/neha-joshi
E1903,Sarthak Naik,Employee_1903,Bangalore,"Docker, Node.js, JavaScript",2,5.99,https://www.linkedin.com/in/sarthak-naik
E1904,Saanvi Khan,Employee_1904,Hyderabad,"C++, Tableau, SQL, AWS, Machine Learning",11,19.68,https://www.linkedin.com/in/saanvi-khan
E1905,Tara Patel,Employee_1905,Hyderabad,"Java, Python, Machine Learning, AWS",2,9.48,https://www.linkedin.com/in/tara-patel
E1906,Kabir Chauhan,Employee_1906,Pune,"Node.js, AWS",10,19.16,https://www.linkedin.com/in/kabir-chauhan
E1907,Nisha Yadav,Employee_1907,Hyderabad,"Machine Learning, Power BI, SQL, Data Analysis, Java, Node.js",5,14.16,https://www.linkedin.com/in/nisha-yadav
E1908,Om Joshi,Employee_1908,Pune,"Deep Learning, Kubernetes, SQL, Power BI, Java",11,23.76,https://www.linkedin.com/in/om-joshi
E1909,Zoya Banerjee,Employee_1909,Bangalore,"React, C++",2,8.64,https://www.linkedin.com/in/zoya-banerjee
E1910,Aditi Reddy,Employee_1910,Bangalore,"C++, Kubernetes, Node.js, SQL",2,5.62,https://www.linkedin.com/in/aditi-reddy
E1911,Riya Patel,Employee_1911,Bangalore,"Tableau, Node.js, Deep Learning",4,9.62,https://www.linkedin.com/in/riya-patel
E1912,Saanvi Kapoor,Employee_1912,Bangalore,"JavaScript, Data Analysis, Deep Learning, Kubernetes, Tableau",0,4.06,https://www.linkedin.com/in/saanvi-kapoor
E1913,Reyansh Mehta,Employee_1913,Bangalore,"Data Analysis, Power BI, Tableau, Machine Learning",2,5.64,https://www.linkedin.com/in/reyansh-mehta
E1914,Vihaan Verma,Employee_1914,Delhi,"React, AWS, Machine Learning, Kubernetes, Node.js",0,5.01,https://www.linkedin.com/in/vihaan-verma
E1915,Om Iyer,Employee_1915,Pune,"Docker, JavaScript, Java, AWS, SQL",8,17.79,https://www.linkedin.com/in/om-iyer
E1916,Zoya Reddy,Employee_1916,Hyderabad,"JavaScript, AWS",0,5.11,https://www.linkedin.com/in/zoya-reddy
E1917,Aarav Iyer,Employee_1917,Pune,"C++, Machine Learning, Java, Python, SQL",2,7.42,https://www.linkedin.com/in/aarav-iyer
E1918,Zoya Singh,Employee_1918,Hyderabad,"Tableau, SQL",10,19.82,https://www.linkedin.com/in/zoya-singh
E1919,Riya Joshi,Employee_1919,Hyderabad,"Machine Learning, Python, Java, Node.js, Kubernetes",11,21.92,https://www.linkedin.com/in/riya-joshi
E1920,Harsh Chauhan,Employee_1920,Bangalore,"Java, JavaScript, Kubernetes, Data Analysis",8,18.07,https://www.linkedin.com/in/harsh-chauhan
E1921,Nisha Bose,Employee_1921,Hyderabad,"Data Analysis, SQL",12,23.95,https://www.linkedin.com/in/nisha-bose
E1922,Reyansh Sharma,Employee_1922,Bangalore,"Data Analysis, AWS, Power BI, Tableau, C++, JavaScript",0,4.99,https://www.linkedin.com/in/reyansh-sharma
E1923,Aarav Reddy,Employee_1923,Mumbai,"AWS, Docker, JavaScript, Tableau, React",1,4.16,https://www.linkedin.com/in/aarav-reddy
E1924,Aarohi Mukherjee,Employee_1924,Pune,"Docker, Python, Data Analysis, Tableau, Node.js, SQL",1,7.42,https://www.linkedin.com/in/aarohi-mukherjee
E1925,Sarthak Sharma,Employee_1925,Bangalore,"AWS, React, Node.js, Power BI, Deep Learning",3,8.63,https://www.linkedin.com/in/sarthak-sharma
E1926,Ishaan Chauhan,Employee_1926,Bangalore,"Python, Java",12,26.19,https://www.linkedin.com/in/ishaan-chauhan
E1927,Neha Chauhan,Employee_1927,Delhi,"Machine Learning, Tableau, Data Analysis, JavaScript, Java, AWS",0,4.22,https://www.linkedin.com/in/neha-chauhan
E1928,Rohan Reddy,Employee_1928,Bangalore,"Java, JavaScript, Deep Learning, Node.js, AWS",5,11.5,https://www.linkedin.com/in/rohan-reddy
E1929,Pooja Gowda,Employee_1929,Chennai,"Kubernetes, Machine Learning",0,3.0,https://www.linkedin.com/in/pooja-gowda
E1930,Nisha Bose,Employee_1930,Chennai,"Machine Learning, Docker, Power BI, Tableau, Kubernetes",0,3.7,https://www.linkedin.com/in/nisha-bose
E1931,Arjun Joshi,Employee_1931,Pune,"AWS, Docker, Java, Tableau, Python",5,11.74,https://www.linkedin.com/in/arjun-joshi
E1932,Yash Kapoor,Employee_1932,Hyderabad,"JavaScript, AWS, Kubernetes, Node.js, Data Analysis",11,16.81,https://www.linkedin.com/in/yash-kapoor
E1933,Vihaan Sharma,Employee_1933,Bangalore,"Data Analysis, JavaScript, React, Python",11,22.08,https://www.linkedin.com/in/vihaan-sharma
E1934,Ira Yadav,Employee_1934,Pune,"Kubernetes, Python",0,3.0,https://www.linkedin.com/in/ira-yadav
E1935,Aditi Desai,Employee_1935,Bangalore,"Tableau, React, Power BI",11,19.7,https://www.linkedin.com/in/aditi-desai
E1936,Neha Joshi,Employee_1936,Bangalore,"Python, Data Analysis, Machine Learning, React, Node.js, SQL",6,12.93,https://www.linkedin.com/in/neha-joshi
E1937,Om Gupta,Employee_1937,Pune,"React, Power BI, Node.js, Tableau, Python",4,9.4,https://www.linkedin.com/in/om-gupta
E1938,Aarohi Singh,Employee_1938,Pune,"C++, Power BI, Machine Learning",1,4.36,https://www.linkedin.com/in/aarohi-singh
E1939,Ira Kapoor,Employee_1939,Pune,"Kubernetes, SQL, Deep Learning, Tableau",0,3.0,https://www.linkedin.com/in/ira-kapoor
E1940,Anaya Sharma,Employee_1940,Bangalore,"SQL, React, Java, Python",1,7.47,https://www.linkedin.com/in/anaya-sharma
E1941,Pooja Gowda,Employee_1941,Pune,"React, Python, AWS, Machine Learning, Node.js, Kubernetes",6,11.19,https://www.linkedin.com/in/pooja-gowda
E1942,Om Bose,Employee_1942,Bangalore,"Power BI, Node.js, JavaScript, Python, AWS, Kubernetes",7,15.03,https://www.linkedin.com/in/om-bose
E1943,Zoya Gowda,Employee_1943,Pune,"React, Node.js",0,4.02,https://www.linkedin.com/in/zoya-gowda
E1944,Yash Patel,Employee_1944,Bangalore,"Node.js, React, Kubernetes, SQL, AWS, Deep Learning",0,3.34,https://www.linkedin.com/in/yash-patel
E1945,Pooja Mehta,Employee_1945,Hyderabad,"React, AWS, Docker",2,9.27,https://www.linkedin.com/in/pooja-mehta
E1946,Zoya Iyer,Employee_1946,Bangalore,"Java, Kubernetes, JavaScript, React",4,10.42,https://www.linkedin.com/in/zoya-iyer
E1947,Aditi Patel,Employee_1947,Mumbai,"C++, AWS, Machine Learning, SQL, Docker",12,22.46,https://www.linkedin.com/in/aditi-patel
E1948,Saanvi Yadav,Employee_1948,Bangalore,"JavaScript, Power BI, Python",0,4.2,https://www.linkedin.com/in/saanvi-yadav
E1949,Zoya Kapoor,Employee_1949,Bangalore,"Kubernetes, Node.js, Data Analysis, C++",3,10.07,https://www.linkedin.com/in/zoya-kapoor
E1950,Rohan Yadav,Employee_1950,Bangalore,"Deep Learning, SQL, Power BI, Kubernetes, Tableau, Data Analysis",11,17.58,https://www.linkedin.com/in/rohan-yadav
E1951,Sarthak Patel,Employee_1951,Bangalore,"JavaScript, SQL, Kubernetes, Docker",0,5.95,https://www.linkedin.com/in/sarthak-patel
E1952,Rohan Bose,Employee_1952,Mumbai,"Node.js, C++, React, SQL, Machine Learning",0,4.88,https://www.linkedin.com/in/rohan-bose
E1953,Neha Patel,Employee_1953,Bangalore,"Docker, Data Analysis, JavaScript, Node.js",1,4.11,https://www.linkedin.com/in/neha-patel
E1954,Arjun Gowda,Employee_1954,Hyderabad,"React, C++, Node.js, Data Analysis, JavaScript, Kubernetes",0,3.0,https://www.linkedin.com/in/arjun-gowda
E1955,Kabir Sharma,Employee_1955,Hyderabad,"AWS, Machine Learning, Data Analysis, Docker, Java, Python",1,7.58,https://www.linkedin.com/in/kabir-sharma
E1956,Harsh Gupta,Employee_1956,Pune,"Tableau, Java, Kubernetes, AWS, C++, Deep Learning",2,6.66,https://www.linkedin.com/in/harsh-gupta
E1957,Ayaan Sharma,Employee_1957,Bangalore,"Power BI, Machine Learning, Docker, Kubernetes",4,13.32,https://www.linkedin.com/in/ayaan-sharma
E1958,Dev Kapoor,Employee_1958,Hyderabad,"Power BI, Kubernetes, Deep Learning, Machine Learning, Python",5,9.18,https://www.linkedin.com/in/dev-kapoor
E1959,Om Yadav,Employee_1959,Hyderabad,"C++, React, AWS, Java, Power BI, Deep Learning",0,3.0,https://www.linkedin.com/in/om-yadav
E1960,Ishaan Iyer,Employee_1960,Mumbai,"Tableau, Node.js, Power BI, React",6,14.05,https://www.linkedin.com/in/ishaan-iyer
E1961,Anaya Yadav,Employee_1961,Hyderabad,"Machine Learning, C++",6,11.58,https://www.linkedin.com/in/anaya-yadav
E1962,Yash Kapoor,Employee_1962,Hyderabad,"JavaScript, Tableau, Power BI, Machine Learning, Java",10,22.24,https://www.linkedin.com/in/yash-kapoor
E1963,Pooja Khan,Employee_1963,Pune,"Machine Learning, Kubernetes, C++, Node.js",0,3.21,https://www.linkedin.com/in/pooja-khan
E1964,Ananya Chauhan,Employee_1964,Hyderabad,"SQL, Java, C++",9,16.91,https://www.linkedin.com/in/ananya-chauhan
E1965,Harsh Kapoor,Employee_1965,Bangalore,"C++, Data Analysis",3,6.7,https://www.linkedin.com/in/harsh-kapoor
E1966,Tara Reddy,Employee_1966,Pune,"AWS, Power BI, Docker, Node.js",0,3.0,https://www.linkedin.com/in/tara-reddy
E1967,Anaya Gowda,Employee_1967,Bangalore,"Machine Learning, Python, C++, Java, JavaScript",2,6.73,https://www.linkedin.com/in/anaya-gowda
E1968,Reyansh Mehta,Employee_1968,Bangalore,"Python, JavaScript, Data Analysis",2,7.77,https://www.linkedin.com/in/reyansh-mehta
E1969,Pooja Gowda,Employee_1969,Hyderabad,"Machine Learning, Docker, Java, Power BI",12,27.11,https://www.linkedin.com/in/pooja-gowda
E1970,Zoya Bose,Employee_1970,Bangalore,"Deep Learning, AWS",7,15.16,https://www.linkedin.com/in/zoya-bose
E1971,Vihaan Singh,Employee_1971,Mumbai,"Python, Tableau",0,4.2,https://www.linkedin.com/in/vihaan-singh
E1972,Aditi Gowda,Employee_1972,Bangalore,"React, Kubernetes",0,3.0,https://www.linkedin.com/in/aditi-gowda
E1973,Saanvi Iyer,Employee_1973,Hyderabad,"Tableau, SQL, Node.js, React",2,5.64,https://www.linkedin.com/in/saanvi-iyer
E1974,Aditi Sharma,Employee_1974,Delhi,"Node.js, Tableau",9,17.94,https://www.linkedin.com/in/aditi-sharma
E1975,Ayaan Desai,Employee_1975,Mumbai,"C++, SQL, Kubernetes",8,15.77,https://www.linkedin.com/in/ayaan-desai
E1976,Dhruv Bose,Employee_1976,Delhi,"Power BI, SQL, Docker, Machine Learning, Kubernetes, Data Analysis",6,11.34,https://www.linkedin.com/in/dhruv-bose
E1977,Aarav Patel,Employee_1977,Delhi,"AWS, SQL, C++, Kubernetes",0,3.0,https://www.linkedin.com/in/aarav-patel
E1978,Saanvi Bose,Employee_1978,Hyderabad,"Data Analysis, Power BI",3,10.3,https://www.linkedin.com/in/saanvi-bose
E1979,Ayaan Shetty,Employee_1979,Bangalore,"React, Tableau, Kubernetes, Deep Learning",5,8.21,https://www.linkedin.com/in/ayaan-shetty
E1980,Aditi Iyer,Employee_1980,Hyderabad,"Data Analysis, Deep Learning, Tableau, C++, Node.js",7,11.53,https://www.linkedin.com/in/aditi-iyer
E1981,Anaya Banerjee,Employee_1981,Bangalore,"Java, SQL, Power BI",7,15.1,https://www.linkedin.com/in/anaya-banerjee
E1982,Om Joshi,Employee_1982,Mumbai,"JavaScript, AWS, Node.js",12,22.32,https://www.linkedin.com/in/om-joshi
E1983,Krisha Verma,Employee_1983,Delhi,"Tableau, Kubernetes, Python, AWS",9,17.3,https://www.linkedin.com/in/krisha-verma
E1984,Aditi Mehta,Employee_1984,Bangalore,"React, Deep Learning, SQL, Power BI, Docker, Node.js",6,11.87,https://www.linkedin.com/in/aditi-mehta
E1985,Krisha Naik,Employee_1985,Hyderabad,"Machine Learning, C++, JavaScript, Java, React",5,11.78,https://www.linkedin.com/in/krisha-naik
E1986,Arjun Singh,Employee_1986,Bangalore,"Deep Learning, React, JavaScript, Python, Machine Learning",2,9.03,https://www.linkedin.com/in/arjun-singh
E1987,Om Gupta,Employee_1987,Pune,"Python, Tableau, Deep Learning, Machine Learning, Power BI, C++",3,8.44,https://www.linkedin.com/in/om-gupta
E1988,Zoya Gupta,Employee_1988,Bangalore,"Docker, Node.js, JavaScript, Machine Learning",11,21.45,https://www.linkedin.com/in/zoya-gupta
E1989,Dhruv Yadav,Employee_1989,Hyderabad,"Power BI, Data Analysis, Machine Learning, SQL",6,13.05,https://www.linkedin.com/in/dhruv-yadav
E1990,Priya Bose,Employee_1990,Bangalore,"Tableau, C++, AWS, Node.js, Python, Deep Learning",7,15.66,https://www.linkedin.com/in/priya-bose
E1991,Om Gowda,Employee_1991,Hyderabad,"JavaScript, SQL, Data Analysis, C++",11,18.49,https://www.linkedin.com/in/om-gowda
E1992,Aarohi Mehta,Employee_1992,Bangalore,"C++, Tableau, Java, AWS",6,10.45,https://www.linkedin.com/in/aarohi-mehta
E1993,Aarav Patel,Employee_1993,Pune,"Power BI, Data Analysis, Tableau, Machine Learning",3,11.68,https://www.linkedin.com/in/aarav-patel
E1994,Saanvi Desai,Employee_1994,Bangalore,"Data Analysis, Python, JavaScript, SQL, AWS",0,4.06,https://www.linkedin.com/in/saanvi-desai
E1995,Ira Banerjee,Employee_1995,Pune,"Deep Learning, Node.js, React, Power BI, Tableau",11,24.79,https://www.linkedin.com/in/ira-banerjee
E1996,Sarthak Reddy,Employee_1996,Bangalore,"Tableau, Java",0,4.75,https://www.linkedin.com/in/sarthak-reddy
E1997,Vihaan Chauhan,Employee_1997,Hyderabad,"Docker, SQL, React, Node.js",4,12.44,https://www.linkedin.com/in/vihaan-chauhan
E1998,Aarav Gupta,Employee_1998,Bangalore,"Deep Learning, Tableau, Docker, Power BI, React, AWS",9,21.46,https://www.linkedin.com/in/aarav-gupta
E1999,Riya Gowda,Employee_1999,Bangalore,"Data Analysis, Python",1,3.92,https://www.linkedin.com/in/riya-gowda
E2000,Kunal Patel,Employee_2000,Bangalore,"Machine Learning, AWS, Data Analysis",0,5.63,https://www.linkedin.com/in/kunal-patel
E2001,Ishaan Desai,Employee_2001,Mumbai,"Python, Node.js, C++",8,16.38,https://www.linkedin.com/in/ishaan-desai
E2002,Rohan Banerjee,Employee_2002,Bangalore,"React, Kubernetes, SQL, Data Analysis",6,13.97,https://www.linkedin.com/in/rohan-banerjee
E2003,Vihaan Verma,Employee_2003,Hyderabad,"C++, Docker, Deep Learning",8,15.21,https://www.linkedin.com/in/vihaan-verma
E2004,Kabir Banerjee,Employee_2004,Delhi,"Tableau, Kubernetes, Machine Learning",7,14.35,https://www.linkedin.com/in/kabir-banerjee
E2005,Riya Yadav,Employee_2005,Mumbai,"Data Analysis, React, AWS, Power BI, Java",4,10.6,https://www.linkedin.com/in/riya-yadav
E2006,Neha Joshi,Employee_2006,Hyderabad,"Java, Machine Learning, Kubernetes, React",4,12.7,https://www.linkedin.com/in/neha-joshi
E2007,Anaya Verma,Employee_2007,Bangalore,"C++, SQL, Node.js, React",0,5.3,https://www.linkedin.com/in/anaya-verma
E2008,Riya Bose,Employee_2008,Pune,"Node.js, Power BI, Kubernetes",5,12.64,https://www.linkedin.com/in/riya-bose
E2009,Aditi Reddy,Employee_2009,Bangalore,"Python, Power BI, Docker",0,5.18,https://www.linkedin.com/in/aditi-reddy
E2010,Zoya Bose,Employee_2010,Chennai,"Machine Learning, C++, SQL, AWS, Tableau, JavaScript",1,5.27,https://www.linkedin.com/in/zoya-bose
E2011,Om Singh,Employee_2011,Pune,"Python, Node.js, Kubernetes",12,19.14,https://www.linkedin.com/in/om-singh
E2012,Ananya Mehta,Employee_2012,Bangalore,"Kubernetes, JavaScript, Java, SQL, React",4,9.95,https://www.linkedin.com/in/ananya-mehta
E2013,Priya Chauhan,Employee_2013,Bangalore,"Kubernetes, SQL, Python",10,15.62,https://www.linkedin.com/in/priya-chauhan
E2014,Aarohi Khan,Employee_2014,Bangalore,"Node.js, Data Analysis, AWS, Machine Learning, Tableau, SQL",12,26.26,https://www.linkedin.com/in/aarohi-khan
E2015,Ishaan Patel,Employee_2015,Hyderabad,"Deep Learning, C++, Tableau",2,6.7,https://www.linkedin.com/in/ishaan-patel
E2016,Meera Sharma,Employee_2016,Bangalore,"JavaScript, Deep Learning, AWS, Node.js",7,15.63,https://www.linkedin.com/in/meera-sharma
E2017,Dhruv Sharma,Employee_2017,Bangalore,"Node.js, Tableau, C++",12,18.47,https://www.linkedin.com/in/dhruv-sharma
E2018,Yash Mukherjee,Employee_2018,Hyderabad,"C++, Tableau, JavaScript, Deep Learning, Machine Learning, Power BI",4,10.37,https://www.linkedin.com/in/yash-mukherjee
E2019,Kunal Sharma,Employee_2019,Bangalore,"Java, Node.js, Data Analysis, Power BI, Python",8,19.32,https://www.linkedin.com/in/kunal-sharma
E2020,Reyansh Mehta,Employee_2020,Hyderabad,"JavaScript, C++, Kubernetes, AWS",6,13.49,https://www.linkedin.com/in/reyansh-mehta
E2021,Aarav Shetty,Employee_2021,Bangalore,"React, Kubernetes, Machine Learning",2,5.48,https://www.linkedin.com/in/aarav-shetty
E2022,Anaya Mukherjee,Employee_2022,Pune,"SQL, Python, AWS, Java, React",7,17.9,https://www.linkedin.com/in/anaya-mukherjee
E2023,Dev Verma,Employee_2023,Hyderabad,"Machine Learning, C++, Deep Learning, Node.js, Data Analysis",0,5.45,https://www.linkedin.com/in/dev-verma
E2024,Ananya Patel,Employee_2024,Mumbai,"JavaScript, SQL, Tableau, Docker, Python, Machine Learning",6,16.01,https://www.linkedin.com/in/ananya-patel
E2025,Kabir Khan,Employee_2025,Hyderabad,"Power BI, C++, AWS, React",0,3.76,https://www.linkedin.com/in/kabir-khan
E2026,Ishaan Banerjee,Employee_2026,Bangalore,"Machine Learning, Data Analysis, Kubernetes, Deep Learning, Python, Power BI",10,23.46,https://www.linkedin.com/in/ishaan-banerjee
E2027,Saanvi Joshi,Employee_2027,Hyderabad,"Docker, Kubernetes, Node.js, JavaScript",9,17.95,https://www.linkedin.com/in/saanvi-joshi
E2028,Ananya Singh,Employee_2028,Bangalore,"Machine Learning, React, Java, Docker, Python",8,18.53,https://www.linkedin.com/in/ananya-singh
E2029,Tara Patel,Employee_2029,Bangalore,"Java, JavaScript, Power BI, Docker, AWS, React",12,24.4,https://www.linkedin.com/in/tara-patel
E2030,Priya Chauhan,Employee_2030,Hyderabad,"Java, SQL, React, Deep Learning, Docker",8,13.84,https://www.linkedin.com/in/priya-chauhan
E2031,Pooja Joshi,Employee_2031,Pune,"Java, JavaScript, SQL, React, Python",1,4.17,https://www.linkedin.com/in/pooja-joshi
E2032,Vihaan Bose,Employee_2032,Mumbai,"AWS, Tableau, JavaScript",1,3.71,https://www.linkedin.com/in/vihaan-bose
E2033,Anaya Shetty,Employee_2033,Pune,"Power BI, Node.js, JavaScript, Data Analysis",10,18.98,https://www.linkedin.com/in/anaya-shetty
E2034,Ira Chauhan,Employee_2034,Bangalore,"Tableau, Data Analysis, JavaScript, Docker, React, Node.js",12,22.71,https://www.linkedin.com/in/ira-chauhan
E2035,Aarohi Bose,Employee_2035,Bangalore,"React, Deep Learning, AWS",3,10.07,https://www.linkedin.com/in/aarohi-bose
E2036,Aarohi Reddy,Employee_2036,Bangalore,"Docker, Tableau, Machine Learning",0,4.58,https://www.linkedin.com/in/aarohi-reddy
E2037,Ishaan Reddy,Employee_2037,Mumbai,"Python, C++, Java, Power BI, Tableau",12,17.83,https://www.linkedin.com/in/ishaan-reddy
E2038,Dhruv Bose,Employee_2038,Delhi,"Python, AWS, JavaScript",2,6.94,https://www.linkedin.com/in/dhruv-bose
E2039,Sarthak Mukherjee,Employee_2039,Bangalore,"Deep Learning, AWS, Node.js",0,5.18,https://www.linkedin.com/in/sarthak-mukherjee
E2040,Priya Reddy,Employee_2040,Delhi,"Power BI, AWS",8,15.67,https://www.linkedin.com/in/priya-reddy
E2041,Saanvi Sharma,Employee_2041,Hyderabad,"AWS, React",12,19.3,https://www.linkedin.com/in/saanvi-sharma
E2042,Ananya Mehta,Employee_2042,Pune,"AWS, Power BI, Tableau, SQL, Java, Deep Learning",3,6.68,https://www.linkedin.com/in/ananya-mehta
E2043,Ayaan Reddy,Employee_2043,Delhi,"SQL, C++, JavaScript, Java",3,9.33,https://www.linkedin.com/in/ayaan-reddy
E2044,Nisha Patel,Employee_2044,Bangalore,"Deep Learning, Docker, JavaScript",4,10.31,https://www.linkedin.com/in/nisha-patel
E2045,Harsh Singh,Employee_2045,Bangalore,"Power BI, Machine Learning, Kubernetes, C++, Data Analysis, Python",0,3.0,https://www.linkedin.com/in/harsh-singh
E2046,Ira Gowda,Employee_2046,Chennai,"Data Analysis, Kubernetes, Java, Node.js, SQL, C++",0,3.0,https://www.linkedin.com/in/ira-gowda
E2047,Reyansh Naik,Employee_2047,Mumbai,"Machine Learning, SQL, React, Python, JavaScript",1,4.28,https://www.linkedin.com/in/reyansh-naik
E2048,Riya Iyer,Employee_2048,Bangalore,"Node.js, React",5,12.95,https://www.linkedin.com/in/riya-iyer
E2049,Arjun Joshi,Employee_2049,Bangalore,"Power BI, SQL, React, Java, Python, Tableau",2,6.24,https://www.linkedin.com/in/arjun-joshi
E2050,Ira Patel,Employee_2050,Bangalore,"Tableau, Deep Learning, Machine Learning, AWS, Power BI",7,14.33,https://www.linkedin.com/in/ira-patel
E2051,Om Kapoor,Employee_2051,Bangalore,"Kubernetes, Machine Learning, Python, React",0,5.75,https://www.linkedin.com/in/om-kapoor
E2052,Kabir Patel,Employee_2052,Bangalore,"Machine Learning, Kubernetes",7,12.34,https://www.linkedin.com/in/kabir-patel
E2053,Pooja Joshi,Employee_2053,Delhi,"React, Deep Learning, Tableau, Kubernetes, Java",1,4.02,https://www.linkedin.com/in/pooja-joshi
E2054,Neha Iyer,Employee_2054,Hyderabad,"Tableau, Python, Data Analysis",0,3.52,https://www.linkedin.com/in/neha-iyer
E2055,Nisha Gowda,Employee_2055,Pune,"React, Data Analysis, Python, Deep Learning",6,11.88,https://www.linkedin.com/in/nisha-gowda
E2056,Kunal Reddy,Employee_2056,Mumbai,"Docker, Kubernetes",10,15.93,https://www.linkedin.com/in/kunal-reddy
E2057,Ananya Shetty,Employee_2057,Bangalore,"SQL, Node.js, JavaScript, Java, C++",2,6.72,https://www.linkedin.com/in/ananya-shetty
E2058,Aarav Reddy,Employee_2058,Hyderabad,"SQL, Python, C++, Java, Node.js",6,12.53,https://www.linkedin.com/in/aarav-reddy
E2059,Rohan Mukherjee,Employee_2059,Hyderabad,"JavaScript, Machine Learning, Data Analysis, Tableau, Java",9,17.44,https://www.linkedin.com/in/rohan-mukherjee
E2060,Om Reddy,Employee_2060,Bangalore,"JavaScript, AWS",8,19.19,https://www.linkedin.com/in/om-reddy
E2061,Neha Kapoor,Employee_2061,Hyderabad,"Deep Learning, Data Analysis, JavaScript, Machine Learning, Kubernetes",8,16.03,https://www.linkedin.com/in/neha-kapoor
E2062,Meera Reddy,Employee_2062,Hyderabad,"React, Machine Learning, SQL",2,6.34,https://www.linkedin.com/in/meera-reddy
E2063,Ishaan Gowda,Employee_2063,Chennai,"Docker, C++, AWS, Data Analysis",11,25.91,https://www.linkedin.com/in/ishaan-gowda
E2064,Pooja Naik,Employee_2064,Mumbai,"AWS, JavaScript, Kubernetes, Data Analysis, Node.js",0,3.65,https://www.linkedin.com/in/pooja-naik
E2065,Nisha Khan,Employee_2065,Delhi,"Data Analysis, Node.js",1,6.44,https://www.linkedin.com/in/nisha-khan
